Query,Reciprocal_Rank,Recall@1,Recall@5,Recall@10,Recall@20
During an exposition a girl is showing her karate kicks to a crowd of people.,0.0526315789473684,0,0,0,1
During game night wiith friends one guy gets shot with a fake gun.,0.0,0,0,0,0
"During kite snowboarding, snowboarder goes up slope, snowboards sideways, and jumps over house.",0.25,0,1,1,1
"During practice, a boy attempts to get his balance on one leg, while holding a shot put by his chin.",0.0149253731343283,0,0,0,0
"During rodeo, cowboy jumps off horse toward roped calf pulled backwards and struggles to bring calf down.",0.0454545454545454,0,0,0,0
Eight people clap and square dance outside on grass.,0.25,0,1,1,1
Eight people participate in square dance by holding and changing hands with different partners.,1.0,1,1,1,1
Elderly couples are doing a western dance while a caller calls out the commands and music is playing.,0.0909090909090909,0,0,0,1
Elderly couples dance with each other in a room with no windows.,0.5,0,1,1,1
Elderly people dance in front of a live music band that is playing and singing.,0.1666666666666666,0,0,1,1
Electronic music is playing. The video shows a young Hispanic girl picking cherries off of a tree.,1.0,1,1,1,1
"Elephants with riders on their backs on seats, are riding in general single file, while someone it talking about it.",0.0169491525423728,0,0,0,0
Ellen DeGeneres is taking a selfie with some celebrities in a crowd.,1.0,1,1,1,1
Emergency personnel work to put out a fire in a house in a field.,0.2,0,1,1,1
"Everyone is having a great time dancing in the ballroom, as someone shows them how.",0.125,0,0,1,1
Family and friends are at a seafood restaurant eating raw oysters and toasting as they drink some good whiskey.,1.0,1,1,1,1
Fans in a soccer stadium crowd cheer the players on the field.,0.5,0,1,1,1
Fans in the stands chant and show their teams scarfs and flags at a match.,0.5,0,1,1,1
Fast motion of a man working on a project involving wood in a garage.,0.1111111111111111,0,0,1,1
Fast music is playing while a young man practices some quick dance moves.,0.0,0,0,0,0
Female gymnast flipping and tumbling along a mat while the crowd hoots.,1.0,1,1,1,1
Female speaking to a baby in baby talk with baby making sounds.,0.0,0,0,0,0
Females laugh as they stomp on grapes in a large plastic container using their bare feet.,0.0769230769230769,0,0,0,1
Few people are playing tennis in an indoor stadium,0.25,0,1,1,1
Firefighters are at an apartment building spraying water from hoses on the building.,0.3333333333333333,0,1,1,1
Firefighters are putting fire out in a building while other people watch.,0.0526315789473684,0,0,0,1
Fireman attempt to put out a huge blaze behind a house and a set of trees.,0.1428571428571428,0,0,1,1
Firemen are working together to put out a fire from a house.,0.5,0,1,1,1
Firemen climbing out of a window onto a ladder while smoke is around them.,1.0,1,1,1,1
Firemen move around a burning car spraying it with fire extinguishers,0.25,0,1,1,1
Firemen try to cool down an overheating car with water as a crowd watches.,1.0,1,1,1,1
First person view of someone putting on their gloves and right skii in snow.,0.0108695652173913,0,0,0,0
"First someone in orange is picking up a bucket out of the mud, then other people's legs and feet can be seen stepping in the mud.",0.0204081632653061,0,0,0,0
Fish are swimming around in a tank with another animal.,0.25,0,1,1,1
Fish are swimming around sporadically in a medium-sized aquarium.,1.0,1,1,1,1
Fish are swimming by a man who is wearing a mask while underwater.,0.0666666666666666,0,0,0,1
Fish are swimming in an outdoor tank while kids are watching and talking.,0.5,0,1,1,1
Fish are swimming underwater and a person is swimming with a fin on.,0.0227272727272727,0,0,0,0
Fish are swimming underwater while people are swimming and looking underwater nearby.,0.0555555555555555,0,0,0,1
Fish food is thrown into the pond containing several large white fish and some smaller goldfish.,0.0833333333333333,0,0,0,1
Fish swim quickly in a pond while a turtle swims slowly.,1.0,1,1,1,1
Fish under water are swimming above the ocean's coral floor,0.25,0,1,1,1
Fishes coming up the water to feed as food is thrown at them.,0.1,0,0,1,1
Five cheerleaders on a basketball court are doing a dance routing with a cheering audience.,0.5,0,1,1,1
Five people are holding a very long snake at an event.,1.0,1,1,1,1
Five women are on a stage as they hold on to their award.,1.0,1,1,1,1
Flame blower holds large burning match and bottle of flammable liquid as he exhales large bursts of fire.,0.0344827586206896,0,0,0,0
Florida and Georgia are playing a football game against each other.,1.0,1,1,1,1
"Florist rolls wide leaf and places its stem into vase which contains branches, flowers and leaves.",0.0588235294117647,0,0,0,1
"Food ingredients are being stirring in a frying pan, while a man talks about it.",0.1666666666666666,0,0,1,1
Food is mixed around in a metal bowl with a metal spoon.,1.0,1,1,1,1
Footage from a body cam of a bicyclist riding down a dirt trail near woods.,0.5,0,1,1,1
Footage of a congressional meeting is shown from a television broadcast.,1.0,1,1,1,1
Footage of a downhill skier attached to a parasail maneuvering down a mountain.,0.0344827586206896,0,0,0,0
Footage of a downhill skier navigating a slight jump on a snowy hill.,0.0,0,0,0,0
Footage of a girl in a blue knit cap doing skateboard stunts at an indoor skate park.,1.0,1,1,1,1
Footage of a person cutting the core out of an apple using a knife.,0.3333333333333333,0,1,1,1
Footage of a young male skiing thru a down hill slalom ski course.,0.3333333333333333,0,1,1,1
Footage of an online blackjack dealer preparing cards for a round.,1.0,1,1,1,1
Footage of two individuals riding up a ski lift and then footage standing on a snowy hill.,1.0,1,1,1,1
For teens and one teacher stand in a line and hold a very long snake while people clap.,1.0,1,1,1,1
Four Children are playing a game; the girl in blue completes her jump while three watch her.,0.0217391304347826,0,0,0,0
Four athletes are in a hurdle race and one of them falls.,0.5,0,1,1,1
Four boys are singing and playing musical instruments together.,1.0,1,1,1,1
Four boys are standing in a circle and singing a song then two of them are rolling in a field,0.0526315789473684,0,0,0,1
Four boys shake their heads in a circle while sitting on stoop.,0.25,0,1,1,1
Four children jump up and down inside of a wooden barrel as onlookers cheer them on.,0.3333333333333333,0,1,1,1
Four dogs pull a sled and person behind them on snow covered ground.,0.0263157894736842,0,0,0,0
Four female runners in different uniforms run a race while jumping over hurdles.,1.0,1,1,1,1
Four girls compete in a hurdles event before a crowd,0.04,0,0,0,0
Four groups of men and women performing square dancing to music.,0.1666666666666666,0,0,1,1
Four high school kids are in a gym using jump ropes to music,0.0232558139534883,0,0,0,0
Four kids are sitting at a table playing a board game.,0.0555555555555555,0,0,0,1
Four kids are talking together and then two boys jumping upside down in the grass,0.0303030303030303,0,0,0,0
Four kids playing with skipping ropes indoors with a crowd watching,0.0217391304347826,0,0,0,0
Four kids sit laughing and throwing their heads in circles as fast as possible.,0.04,0,0,0,0
Four ladies run down a track doing jumps over bars.,1.0,1,1,1,1
Four ladies walking around in a tub of dark substance.,1.0,1,1,1,1
Four males are in a room playing instruments and singing a song.,1.0,1,1,1,1
Four men are having a hot dog eating contest as plays loudly in the background.,1.0,1,1,1,1
Four men are having an argument while onlookers videotape them and laugh.,0.0232558139534883,0,0,0,0
Four men set up and execute a gesture standing around an outdoor table,0.5,0,1,1,1
Four men wearing the same outfit and two women wearing the same outfit start clapping.,0.0138888888888888,0,0,0,0
"Four older couples in Western wear, square dancing while a man calls the song.",0.0666666666666666,0,0,0,1
Four people are having a pillow fight inside an area with several sleeping areas laid out.,1.0,1,1,1,1
Four people are performing a trick with a jump rope.,0.0625,0,0,0,1
Four people ride on two camels with a guide helping between them.,0.5,0,1,1,1
Four people shoot at a target with pictures of animals using bows and arrows.,0.2,0,1,1,1
Four surfers are paddling out into the incoming waves and one begins to ride one into shore.,0.0833333333333333,0,0,0,1
Four young guys in a house drinking beer and playing games.,0.0625,0,0,0,1
Four young men sit at one table and two young women in prison uniforms sit at a table behind them.,0.3333333333333333,0,1,1,1
Four youths perform in a jump rope routine while dance music plays in the background.,0.0909090909090909,0,0,0,1
"From within a net cage, a young man practices baseball batting.",1.0,1,1,1,1
Fruit picking machine in action in a field.,0.5,0,1,1,1
Fun music plays while a man performs tricks on a rope,0.5,0,1,1,1
Garbage men collect yard waste and put it into the back of the truck.,0.5,0,1,1,1
Garbage truck pulling up outside a line of garbage cans and emptying them into the truck.,0.1428571428571428,0,0,1,1
Garbage workers are loading a truck with trash can waste.,0.2,0,1,1,1
Gentleman plays bass guitar with a jazz backing track accompaniment.,0.5,0,1,1,1
"Girl  standing outside by rocks, holding a clear sucker in her hand and tasting it.",1.0,1,1,1,1
Girl demonstrating how to use a styling wand on another girl.,0.0526315789473684,0,0,0,1
Girl feeding a bird in a tree from a teacup full of bird food.,1.0,1,1,1,1
Girl in purple shirt and balck pants skilling in a gym.,0.0256410256410256,0,0,0,0
Girl in red chair being pulled backwards by a group of people and falling on the floor.,1.0,1,1,1,1
Girl in red top being filmed while eating food on a stick.,1.0,1,1,1,1
Girl is standing in the middle of a fast moving stream and the skips a rock across the surface.,1.0,1,1,1,1
Girl jumping onto a blow up chair and rolling it over,0.25,0,1,1,1
Girl licks candy with extended tongue as she rides in car with eyes closed.,1.0,1,1,1,1
Girl lying on floor lifts her chest and pushes with arms to sit up by wall.,0.0416666666666666,0,0,0,0
Girl on a diving board does a triple flip on into the water of the pool.,0.5,0,1,1,1
"Girl on an outdoor track, jumping hurdles and being coached by a male.",0.0555555555555555,0,0,0,1
"Girl places top half of cut soda bottle into soapy water, lifts out, and blows top for foamy bubbles.",1.0,1,1,1,1
Girl stands and reads from large document while smiling younger girl passes in front and steals attention.,0.2,0,1,1,1
Girls are jumping and flipping across workout mats in an exercise room.,0.0384615384615384,0,0,0,0
Girls are rehearsing a dance for a Christmas show.,1.0,1,1,1,1
Girls are running in a hurdle race as three girls race very closely.,0.0666666666666666,0,0,0,1
Girls jump rope on stage for a performance of sorts.,0.0714285714285714,0,0,0,1
Girls scuffle over the ball during a basketball game.,0.2,0,1,1,1
"Girls sits on sofa with lowered head, speaks, touches forehead and stares with eyes wide open.",0.3333333333333333,0,1,1,1
Gloved individuals pull items from a patch of dug earth.,0.0,0,0,0,0
Gold flecks shine in the bottom of widening bowl of water which reflects light moving.,0.0108695652173913,0,0,0,0
"Golf ball is at end of mat, ball is hit with club, ball rolls into holder, and foot kicks ball out.",0.0666666666666666,0,0,0,1
"Golfer looks to the side and speaks, shifts feet, and lifts club away from tee.",0.0121951219512195,0,0,0,0
"Golfer slants club over foot, holds club between legs and partly swings club toward ball.",0.0256410256410256,0,0,0,0
Golfers are standing around a green while one man attempts to putt a ball in but fails.,0.25,0,1,1,1
Green coffee beans become progressively browner as a man roasts them in a pan over an open flame.,0.0144927536231884,0,0,0,0
"Groomer pulls fur from comb, combs dog's fur and uses scissors to trim paw hairs.",0.0833333333333333,0,0,0,1
Ground meat falls from opening of grinding machine into bowl with stalks of scallions.,0.0303030303030303,0,0,0,0
Ground meat is coming out of an industrial meat grinder while someone works on the machine.,0.25,0,1,1,1
"Ground meat is seen being ground, it has little speckles of jalapinoes and cheese in it.",0.1111111111111111,0,0,1,1
Ground meat leaves the output of a meat grinderas a woman opens the top,0.0666666666666666,0,0,0,1
Ground pork slowly drips into a silver pan from a meat grinder.,0.5,0,1,1,1
Group of chefs learning how to use a meat grinder to make ground meat from chunks of cubed meat.,1.0,1,1,1,1
Group of children hunting easter eggs on grass in front of a house.,0.3333333333333333,0,1,1,1
Group of girls form circle onstage with some turning jump ropes and others jumping over the moving ropes.,0.0588235294117647,0,0,0,1
Group of kids sitting on a lake shore and tossing rocks into the water.,0.5,0,1,1,1
Group of older people doing square dancing moves in a circle,0.5,0,1,1,1
Group of people are on the stage and a large crowd of people are cheering outdoors.,0.5,0,1,1,1
Group of people having an indoor bow and arrow tournament.,0.25,0,1,1,1
"Group of people playing laser tag, and their vests light up after being shot by another player.",0.0666666666666666,0,0,0,1
Group of people riding horses through flowing stream on rocks.,1.0,1,1,1,1
Group of people skiing down a hill slope with lighting at night.,0.3333333333333333,0,1,1,1
Group of people waling down a path recreating a war battle.,0.0476190476190476,0,0,0,0
Group of snomobilers travelling over a plain of snow with mountains rising in the background.,0.5,0,1,1,1
Group singing a foreign hymn in a church with outstretched arms.,0.3333333333333333,0,1,1,1
Groups of dogs are being shown in the snow getting ready to race.,0.1428571428571428,0,0,1,1
Groups of people are going across a pipe on snowboards in the snow.,0.0163934426229508,0,0,0,0
Groups of people seen holding hands and dancing in a a circle outdoors.,0.0222222222222222,0,0,0,0
Guns and cannons are fired wile actors are in a battle recreation in front of spectators.,0.1666666666666666,0,0,1,1
Guy doing foot work dancing to fast paced music outside.,0.1111111111111111,0,0,1,1
Guy trying to snap his fingers while sitting on a bench.,0.25,0,1,1,1
Guy with blue T shirt and red hat is practising how to play baseball,0.1111111111111111,0,0,1,1
Guys line up red cups on a ping pong table while dancing to music.,0.5,0,1,1,1
Gymnasts run and flip past each other in a dark gymnasium until one of them falls.,0.3333333333333333,0,1,1,1
Hand holds up capped tube and person walks toward dog sniffing grass on dirt path.,0.1666666666666666,0,0,1,1
Hand massage for after being out in the elements is explained.,1.0,1,1,1,1
"Hand places apple toward plastic bag, and hand reaches behind leaves to pick apple.",0.1666666666666666,0,0,1,1
"Hand reaches into gutter, grabs and pulls out icy block of debris.",0.0158730158730158,0,0,0,0
Hand reaching for a steaming pot that a woman is stirring.,0.1428571428571428,0,0,1,1
Hands are seen folding a sheet of orange paper in half corner to corner and ends up with a triangle.,0.0294117647058823,0,0,0,0
Hands are shown picking fruit off of trees while music plays in the background.,0.0666666666666666,0,0,0,1
Hands are tearing a strip of paper off larger folded piece of paper.,0.125,0,0,1,1
Hands in closeup move around out of focus behind a fishing lure.,0.0909090909090909,0,0,0,1
"Hands using an embroidery hoop, needle, and thread to stitch flowers on a piece of fabric.",0.1,0,0,1,1
He goup of kids are harmoniously singing on stage as a choir.,0.3333333333333333,0,1,1,1
Heavy metal music is heard while a close up is shown of a little baby boy.,1.0,1,1,1,1
Helmet cam footage of a person cross country skiing through a wooded area on a pathway.,0.3333333333333333,0,1,1,1
Hey man violently plays his guitar to heavy metal music.,0.25,0,1,1,1
Hey young man is playing the bass guitar while he sits with his legs crossed.,0.1428571428571428,0,0,1,1
High jump athlete seen clearing the bar at an indoor track meet,0.25,0,1,1,1
High jumper taps foot and touches face before running and knocking down pole.,0.0416666666666666,0,0,0,0
High school racing at a track meet performing the hurdles.,0.2,0,1,1,1
High speed footage of a person painting a picture of an oriental woman from another picture.,1.0,1,1,1,1
"Historic re-enactors explain a violin, fire a cannon, and fire muskets.",0.125,0,0,1,1
Hockey players are trying to score a goal while the opposing players are trying to stop them at a hockey game.,1.0,1,1,1,1
Hockey players playing a professional game of hockey try to get the puck from each other before one person shoots a shot which is blocked by the goalie.,1.0,1,1,1,1
Hockey players skate around the rink during a hockey game.,0.3333333333333333,0,1,1,1
Home dealer deals a hand of cards at a fantasy casino she hosts.,0.0666666666666666,0,0,0,1
Horse riders are shown at a rodeo trying to lassoe a small animal.,0.1666666666666666,0,0,1,1
Horseback riders and horses walking slowly and carefully through creek filled with lots of rocks.,1.0,1,1,1,1
House engulfed in flames just the burnt out rafters and upright beeams can be seen as the fire happens at night.,0.0384615384615384,0,0,0,0
Huskies in booties bark happily before preparing for a race.,0.1428571428571428,0,0,1,1
Hybrid light flash lights are shown and then demonstrated on how they work outdoors.,0.25,0,1,1,1
I boy is being egged on to slam his head into a locker.,1.0,1,1,1,1
I guy is sitting on a bench playing music with an accordion organ.,1.0,1,1,1,1
I little girl covered with a blanket is brushing her hair with her foot,0.0714285714285714,0,0,0,1
Ia a pottery a potter is making a pot and kept all those for dry,0.1111111111111111,0,0,1,1
Ice flies into the air as ice hockey players skid to a stop in a rink.,0.025,0,0,0,0
"In  large outdoor park, a crowd of people are gathered and having a pillow fight.",0.5,0,1,1,1
"In  the mountain, a man is paragliding in the snow. He sits down on the floor trying to control the paragliding. He manages to control it and has fun.",0.010204081632653,0,0,0,0
"In Australian rules football, a team, in white, huddles around each other before beginning play.",0.0357142857142857,0,0,0,0
In a bar a man is talking and two women are playing instruments.,0.1666666666666666,0,0,1,1
In a barber shop a boy sits in a chair while his head is shaved.,0.0833333333333333,0,0,0,1
In a barn a person dries off a horse with a leaf blower.,0.1428571428571428,0,0,1,1
In a barn a women talks about working on a horses front legs.,0.5,0,1,1,1
"In a barn at a fair, a small child asks if he can pet a cow.",0.5,0,1,1,1
In a baseball game a player hit the ball with the hat and picked a race,0.1,0,0,1,1
"In a baseball game, the batter hits the ball to the outfield.",1.0,1,1,1,1
"In a basketball gym, groups of people are square dancing.",0.0114942528735632,0,0,0,0
"In a basketball gym, two men practice lunges and shots to the goal.",0.032258064516129,0,0,0,0
In a bathroom a little girl is using her finger to twist her hair and make them curly,0.0238095238095238,0,0,0,0
In a bathroom a woman flips off a towels and starts rubbing her face.,0.0144927536231884,0,0,0,0
"In a bathroom over the sink, a woman is using electric clippers to cut a child's hair.",0.5,0,1,1,1
"In a bathroom, a little girl struggles to fix her long hair and looks up.",1.0,1,1,1,1
"In a bathroom, a woman curls her hair with an iron and twirls it too.",0.1666666666666666,0,0,1,1
"In a bathroom, a woman talks about her daughter and how she brushes her teeth,",1.0,1,1,1,1
In a bedroom someone is playing with a fidget spinner then shows a collection of them.,1.0,1,1,1,1
"In a building, people are riding an elephant and other people are talking.",0.1666666666666666,0,0,1,1
"In a cave, different shots are taken of singles or groups exploring a cave.",0.0769230769230769,0,0,0,1
"In a church, a choir member dances and clap to loud church music.",0.0555555555555555,0,0,0,1
"In a civil war battle reenactment, a man stands with hand raised and drops his hand as signal for others to fire a cannon.",0.1,0,0,1,1
In a classroom a person is seen trying to keep themselves awake as they are sleepy.,0.0147058823529411,0,0,0,0
"In a classroom, a student pats another student on his back, while other students observe.",1.0,1,1,1,1
"In a competition, a cowboy follows with  his horse to a calf and then knocks it down.",0.03125,0,0,0,0
"In a curling rink with multiple lanes, several views are shown of people playing curling.",1.0,1,1,1,1
"In a dance room, a man and woman break dances",0.032258064516129,0,0,0,0
In a dance studio a person is demonstrating different tap dancing moves while only the lower half of their body is on screen.,1.0,1,1,1,1
In a dark club an individual holds two rave light sticks and twirls them around.,0.5,0,1,1,1
In a dark room a man is using spray paint to make art.,1.0,1,1,1,1
In a dark room a person is twirling a colorful round object.,0.2,0,1,1,1
In a dark room someone is shown body surfing over a cheering crowd.,0.25,0,1,1,1
In a dark room with neon lights a woman yells obsenities.,0.1666666666666666,0,0,1,1
"In a dark room, a man smokes then blow a large smoke bubble.",0.25,0,1,1,1
In a dig site two people are holding a stone while the other is hitting it with a object to get shavings from it.,1.0,1,1,1,1
"In a dimly lit room, a man is inhaling hookah and blowing puffs of smoke.",1.0,1,1,1,1
"In a dimly, lit room, two men are standing on either end of a table playing beer pong.",0.125,0,0,1,1
"In a dining hall, several people in costumes perform a line dance.",0.0625,0,0,0,1
In a dining room a little boy is eating a watermelon on the table and dropping juice on the plate.,0.3333333333333333,0,1,1,1
"In a dorm room, three men and a woman participate in a pillow fight.",0.5,0,1,1,1
"In a factory line,  several workers process large blocks of cheese onto a belt.",0.3333333333333333,0,1,1,1
"In a factory type setting, adults pretend to play out an assault.",0.0149253731343283,0,0,0,0
In a fenced in yard a woman flips another woman over her shoulders.,1.0,1,1,1,1
In a field a man is spinning and throwing a hammer as other men watch him.,1.0,1,1,1,1
In a field several boys are practicing kicking and blocking a soccer ball.,0.0909090909090909,0,0,0,1
In a foreign language a man describes his feeding of fish in a fish tank.,0.0714285714285714,0,0,0,1
"In a foreign language, a man is describing a man coming off of  a ski jump and landing.",0.0333333333333333,0,0,0,0
In a forest full of snow some dogs drag a transport.,0.0833333333333333,0,0,0,1
"In a forest, a young man balances himself on a tightrope and then jumps off it.",0.3333333333333333,0,1,1,1
In a garage someone has a bike flipped upside down and is putting the tire back on.,0.5,0,1,1,1
"In a garage, three men are playing beer pong on a large table.",0.5,0,1,1,1
In a golf coarse a man is throwing some golf balls to practice,0.0101010101010101,0,0,0,0
"In a grape stomping contents, people are stomping in barrels while other people are holding tubes from the barrels to large bottles to fill up with the juice from the grapes.",0.1,0,0,1,1
In a green field two people demonstrate their archery skills.,0.3333333333333333,0,1,1,1
"In a gym a male shows the hang snatch pull, holding a bar with weights and pulling it up to his armpits then down again.",0.0227272727272727,0,0,0,0
In a gym a man is doing martial arts and kicking another man.,0.0476190476190476,0,0,0,0
In a gym a man is doing out ups with his legs halfway pulled in,0.125,0,0,1,1
In a gym a man is lifting a very large barbel,0.0625,0,0,0,1
In a gym a man is squatting and lifting a barbell over his head.,0.02,0,0,0,0
In a gym a man is squatting and lifting a weighted barbell over his head.,0.0196078431372549,0,0,0,0
In a gym a man is squatting then throws a basketball into the hoop.,0.0714285714285714,0,0,0,1
In a gym a man lifts a heavy barbell over his head while people cheer him on.,0.0384615384615384,0,0,0,0
In a gym a man lifts a short bar attached to a cable.,0.0588235294117647,0,0,0,1
In a gym a man tries to do a squat with a heavy weight while another spots him.,1.0,1,1,1,1
In a gym a woman is doing a squat with a barbell on her back while people cheer.,0.1666666666666666,0,0,1,1
"In a gym a woman runs and attemps to jump over a high jump bar, knocking it down.",0.1666666666666666,0,0,1,1
"In a gym a woman runs, jumps and kicks a heavy bag.",0.3333333333333333,0,1,1,1
In a gym a woman shoots a basketball though a hoop,1.0,1,1,1,1
In a gym class a group of little kids play basketball together.,0.1428571428571428,0,0,1,1
"In a gym classroom teenagers are picking up and throwing birdies at each other over and over again, there is a net separating the teams.",0.2,0,1,1,1
In a gym filled with a lots of people which consists of adults and kids interacting. A woman is playfully following behind a kid,0.125,0,0,1,1
In a gym is man is attempting to lift a large barbel and does it,0.0333333333333333,0,0,0,0
In a gym there are several women as they are both dancing.,0.01,0,0,0,0
"In a gym, a man in a weigh rack cage gets ready for the weight to release.",0.3333333333333333,0,1,1,1
"In a gym, a man is doing dumbbell lifts to the side and front of his body with stiff arms.",0.010204081632653,0,0,0,0
"In a gym, a man jumps three times while holding a huge barbell at his shoulders.",0.0153846153846153,0,0,0,0
"In a gym, a man lift dumbells and then turns to his left while continuing to lift weights.",0.0128205128205128,0,0,0,0
"In a gym, a man lifts a heavy barbell from the floor and over his head.",0.0588235294117647,0,0,0,1
"In a gym, a man raises arm weights up and down in front of his body.",0.1,0,0,1,1
"In a gym, a man squats down and picks up a weight and presses over head.",0.0175438596491228,0,0,0,0
"In a gym, a man winds up and tosses a ball from his shoulder.",0.1666666666666666,0,0,1,1
"In a gym, a pair of people are playing a one on one basketball match while people are talking elsewhere.",0.0,0,0,0,0
"In a gym, a woman performs sit up exercises with her arms reaching upward.",0.1111111111111111,0,0,1,1
"In a gym, a woman uses flat weights to work out the muscles in her arms.",1.0,1,1,1,1
"In a gym, a young boy is doing karate moves on a blue mat.",0.25,0,1,1,1
"In a gym, one man stands still while another kicks him in the chest and sends him to the mat.",0.5,0,1,1,1
In a gym. a man takes a running start to leap over a man and kick a board breaking it.,0.0344827586206896,0,0,0,0
In a gymnasium inside of the school is a race with young women who must jump over small ramps and finally the race comes to an end and one of the young girls wins.,0.5,0,1,1,1
"In a gymnasium many people wearing martial arts uniforms are shown, one punches through a board.",0.0454545454545454,0,0,0,0
"In a gymnasium,  two men in protective gear spar using their legs to kick each other.",0.0138888888888888,0,0,0,0
"In a hair salon, a boy sits still while another cuts hair with an electrical razor.",0.0526315789473684,0,0,0,1
"In a haircut salon, a boy is seated while a women cuts hair.",0.2,0,1,1,1
In a hall a group of people are square dancing.,0.0,0,0,0,0
In a hockey rink a goalie is practicing their goal protecting moves.,1.0,1,1,1,1
In a house a baby struggles to climb up some stairs but is not able to.,0.5,0,1,1,1
In a house a group of people are playing beer pong on a table.,0.25,0,1,1,1
In a house a man wearing glasses is talking in sign language.,1.0,1,1,1,1
In a kitchen a boy dances to the music playing.,1.0,1,1,1,1
In a kitchen a male flips a pancake in a pan then takes a bow.,1.0,1,1,1,1
In a kitchen a man is cooking vegetables in a pan.,0.025,0,0,0,0
In a kitchen a man is showing how to cook some veggies in a pan,0.2,0,1,1,1
In a kitchen a person demonstrating the use of meat grinder,0.04,0,0,0,0
In a kitchen a woman flips a pancake in the air from the pan.,0.2,0,1,1,1
In a kitchen a young woman is flipping pancakes in a pan,0.25,0,1,1,1
"In a kitchen several people are dancing, hitting each other and laughing.",1.0,1,1,1,1
"In a kitchen, a male chef is cutting carrots",0.5,0,1,1,1
"In a kitchen, a person attempts to hold a potato in a gloved hand while peeling it.",0.5,0,1,1,1
"In a kitchen, two young men hit a third in the face with pieces of dough.",1.0,1,1,1,1
"In a kitchen,a woman is frying vegetables while talking.",0.1428571428571428,0,0,1,1
In a large frying pan ingredients are added while a man speaks out loud.,0.0142857142857142,0,0,0,0
"In a large hall, a group of people are dancing while an unseen male calls out instructions.",0.0185185185185185,0,0,0,0
In a living room two men slap each other while someone laughs in the background.,0.2,0,1,1,1
"In a living room, a baby is playing on the floor with a toy.",0.0158730158730158,0,0,0,0
"In a living room, a girl stands, walks, and then bends down to stand on her head and falls over onto the floor.",0.125,0,0,1,1
"In a living room, a young girl twirls a hoop until she cannot maintain balance anymore.",0.3333333333333333,0,1,1,1
"In a martial art studio, a man comes running to another end and jumps over an obstacle placed there.",0.0625,0,0,0,1
In a martial arts class a male holds a piece of wood while a younger male kicks it and breaks it.,0.0666666666666666,0,0,0,1
"In a martial arts school, a student is practicing kicks, while somebody is holding up the padded equipment.",1.0,1,1,1,1
In a martial arts studio a boy breaks a board with his foot then hops away while people clap.,0.0123456790123456,0,0,0,0
In a martial arts studio a child is hitting a board and breaking it.,0.0161290322580645,0,0,0,0
In a martial arts studio a man is kicking a bag.,1.0,1,1,1,1
"In a martial arts studio, a man kicks a stack of wood while people clap.",0.0833333333333333,0,0,0,1
In a near distance a teenage girl brushing horse by hands in a line,0.0625,0,0,0,1
In a park by the water a girl and boy run doing rolls across a green lawn as the father directs them towards the giant oak tree.,1.0,1,1,1,1
"In a park, a large group of female teens play with a hula hoop.",0.2,0,1,1,1
"In a park, a man does a twirl and throws a ball as far as he could.",0.0166666666666666,0,0,0,0
"In a park, a man performs a series of flips on the grass.",1.0,1,1,1,1
"In a play, a woman and a man are sitting on black chairs and speaking dialogue.",1.0,1,1,1,1
"In a pool of water, someone is swimming near a manta ray and bubbles can be hear escaping from the oxygen tanks.",1.0,1,1,1,1
"In a public area, a young man is jumping over obstacles with his skateboard, while music is playing.",1.0,1,1,1,1
"In a race various runners are shown running through the street, someone claps.",1.0,1,1,1,1
In a recording studio a woman sings and a man plays the guitar while a recording machine flashes.,1.0,1,1,1,1
In a restaurant boy is snapping his fingers and smiling while sitting on couch.,0.0833333333333333,0,0,0,1
In a restaurant there is a young girl eating and licking some ice cream on a spoon while there is a baby talking in the background.,0.0454545454545454,0,0,0,0
"In a rock concert crowd, a man is passed by hand over the heads of concert goers.",0.0196078431372549,0,0,0,0
"In a rodeo setting, a man rides a horse and lassos a calf.",0.0714285714285714,0,0,0,1
"In a room  a man playing with his index finger and his eyes. He starts putting his finger on top his nose between both ayes. He goes from the nose to the right eye and to the right eye to the nose, moving the eyes in the same direction.",1.0,1,1,1,1
In a room 2 people are using swords to sword fight.,0.0666666666666666,0,0,0,1
In a room a bunch of people are partying and playing beer pong together,0.032258064516129,0,0,0,0
In a room a girl is sitting on the bed hitting a cup with her hand and placing it down.,1.0,1,1,1,1
"In a room a group of people are together singing a song, some are holding lights.",0.0,0,0,0,0
In a room a group of people are watching a video and coping the moves shown on the screen.,0.0588235294117647,0,0,0,1
In a room a man blows through a cigarette lighter,0.5,0,1,1,1
In a room a man is playing a musical instrument with strings.,0.0833333333333333,0,0,0,1
In a room a man is playing music for the group.,0.0,0,0,0,0
In a room a man is showing how he does his stretches.,0.0,0,0,0,0
In a room a man is showing how he is fixing his bike.,0.0909090909090909,0,0,0,1
In a room a man is using sing language to talk to another person.,0.5,0,1,1,1
In a room a man stands holding maracas in his hands and shakes them rhythmically.,0.3333333333333333,0,1,1,1
In a room a woman is lifting a barbell up to her shoulders and holding it,0.0769230769230769,0,0,0,1
"In a room a women is showing how to fold napkins ,",0.0769230769230769,0,0,0,1
In a room on a stove someone is cooking with a wok.,0.1428571428571428,0,0,1,1
In a room there is a little girl about 6 years old holding a snake around her body.,0.0909090909090909,0,0,0,1
In a room two young men are playing their guitars.,1.0,1,1,1,1
"In a room, a boy and girl play beer pong as others watch and talk.",0.0588235294117647,0,0,0,1
